,createdAt,amount,shoeSize
564,2017-08-29 20:39:35,200,10.0
565,2017-08-29 20:39:30,196,11.0
566,2017-08-29 20:38:06,201,10.5
567,2017-08-29 20:38:00,200,9.0
568,2017-08-29 20:36:57,196,8.0
569,2017-08-29 20:21:56,200,13.0
570,2017-08-29 20:18:57,219,10.5
571,2017-08-29 20:15:12,208,10.5
572,2017-08-29 20:13:43,215,10.0
573,2017-08-29 20:10:00,216,10.0
574,2017-08-29 20:04:10,220,9.5
575,2017-08-29 20:03:42,197,11.5
576,2017-08-29 20:03:31,245,12.0
577,2017-08-29 20:02:42,212,7.5
578,2017-08-29 20:00:16,200,11.5
579,2017-08-29 19:58:18,192,8.5
580,2017-08-29 19:55:37,205,9.5
581,2017-08-29 19:55:16,180,9.0
582,2017-08-29 19:53:25,215,10.0
583,2017-08-29 19:48:34,210,11.0
584,2017-08-29 19:48:14,210,11.0
585,2017-08-29 19:47:04,220,7.5
586,2017-08-29 19:41:09,169,8.0
587,2017-08-29 19:38:18,191,8.0
588,2017-08-29 19:37:17,170,8.5
589,2017-08-29 19:37:14,184,13.0
590,2017-08-29 19:36:31,164,9.5
591,2017-08-29 19:35:51,206,9.0
592,2017-08-29 19:33:41,238,10.5
593,2017-08-29 19:33:02,200,8.5
594,2017-08-29 19:32:31,195,11.0
595,2017-08-29 19:31:50,195,8.0
596,2017-08-29 19:31:31,195,8.5
597,2017-08-29 19:30:56,195,8.0
598,2017-08-29 19:28:45,200,10.0
599,2017-08-29 19:28:42,200,11.0
600,2017-08-29 19:27:29,225,5.5
601,2017-08-29 19:23:07,210,11.0
602,2017-08-29 19:17:46,220,10.5
603,2017-08-29 19:14:54,205,10.0
604,2017-08-29 19:04:50,206,12.0
605,2017-08-29 19:03:53,170,9.5
606,2017-08-29 19:03:16,203,8.0
607,2017-08-29 19:02:31,200,8.5
608,2017-08-29 18:50:06,199,11.0
609,2017-08-29 18:40:44,200,9.5
610,2017-08-29 18:32:19,206,11.0
611,2017-08-29 18:21:17,184,13.0
612,2017-08-29 18:18:33,205,11.0
613,2017-08-29 18:13:25,195,10.0
614,2017-08-29 18:12:43,193,12.0
615,2017-08-29 18:10:13,212,9.0
616,2017-08-29 18:04:37,208,12.0
617,2017-08-29 17:56:53,201,10.5
618,2017-08-29 17:47:35,225,11.0
619,2017-08-29 17:47:27,197,12.0
620,2017-08-29 17:47:19,190,12.0
621,2017-08-29 17:46:15,190,8.5
622,2017-08-29 17:45:42,200,10.0
623,2017-08-29 17:45:17,208,10.5
624,2017-08-29 17:41:12,195,11.5
625,2017-08-29 17:40:57,245,9.5
626,2017-08-29 17:40:47,207,12.0
627,2017-08-29 17:39:27,201,8.0
628,2017-08-29 17:39:17,215,9.5
629,2017-08-29 17:37:47,205,11.0
630,2017-08-29 17:34:08,207,10.5
631,2017-08-29 17:32:21,206,8.5
632,2017-08-29 17:31:48,220,11.5
633,2017-08-29 17:23:26,240,12.5
634,2017-08-29 17:22:28,206,9.0
635,2017-08-29 17:20:46,220,6.5
636,2017-08-29 17:20:31,220,9.0
637,2017-08-29 17:19:10,190,6.0
638,2017-08-29 17:17:53,195,11.5
639,2017-08-29 16:59:23,165,9.0
640,2017-08-29 16:58:34,169,8.0
641,2017-08-29 15:52:15,195,10.5
642,2017-08-29 15:50:18,192,8.0
643,2017-08-29 15:43:30,203,10.0
644,2017-08-29 15:39:26,200,10.0
645,2017-08-29 15:32:04,229,10.5
646,2017-08-29 15:29:51,207,9.5
647,2017-08-29 15:16:26,190,8.0
648,2017-08-29 15:16:01,170,8.5
649,2017-08-29 15:14:33,167,9.5
650,2017-08-29 14:57:28,197,8.5
651,2017-08-29 14:54:18,180,11.0
652,2017-08-29 14:52:17,200,9.5
653,2017-08-29 14:51:29,200,13.0
654,2017-08-29 14:48:28,180,10.0
655,2017-08-29 14:46:57,165,8.5
656,2017-08-29 14:40:51,196,9.0
657,2017-08-29 14:39:08,168,8.0
658,2017-08-29 14:37:25,180,10.5
659,2017-08-29 14:35:38,198,10.0
